Panel_markerID,Marker_ID
alfalfaRep2vsXJDY1_shared_68307,alfalfaRep2vsXJDY1_shared_68307
alfalfaRep2vsXJDY1_shared_683621,alfalfaRep2vsXJDY1_shared_683621
alfalfaRep2vsXJDY1_shared_683982,alfalfaRep2vsXJDY1_shared_683982
alfalfaRep2vsXJDY1_shared_684574,alfalfaRep2vsXJDY1_shared_684574
alfalfaRep2vsXJDY1_shared_685711,alfalfaRep2vsXJDY1_shared_685711
alfalfaRep2vsXJDY1_shared_686061,alfalfaRep2vsXJDY1_shared_686061
alfalfaRep2vsXJDY1_shared_687547,alfalfaRep2vsXJDY1_shared_687547
alfalfaRep2vsXJDY1_shared_688379,alfalfaRep2vsXJDY1_shared_688379
alfalfaRep2vsXJDY1_shared_689559,alfalfaRep2vsXJDY1_shared_689559
alfalfaRep2vsXJDY1_shared_690004,alfalfaRep2vsXJDY1_shared_690004
alfalfaRep2vsXJDY1_shared_69121,alfalfaRep2vsXJDY1_shared_69121
alfalfaRep2vsXJDY1_shared_691266,alfalfaRep2vsXJDY1_shared_691266
alfalfaRep2vsXJDY1_shared_691391,alfalfaRep2vsXJDY1_shared_691391
alfalfaRep2vsXJDY1_shared_691607,alfalfaRep2vsXJDY1_shared_691607
alfalfaRep2vsXJDY1_shared_693245,alfalfaRep2vsXJDY1_shared_693245
alfalfaRep2vsXJDY1_shared_694513,alfalfaRep2vsXJDY1_shared_694513
alfalfaRep2vsXJDY1_shared_695548,alfalfaRep2vsXJDY1_shared_695548
alfalfaRep2vsXJDY1_shared_696167,alfalfaRep2vsXJDY1_shared_696167
alfalfaRep2vsXJDY1_shared_696605,alfalfaRep2vsXJDY1_shared_696605
alfalfaRep2vsXJDY1_shared_697142,alfalfaRep2vsXJDY1_shared_697142
alfalfaRep2vsXJDY1_shared_697943,alfalfaRep2vsXJDY1_shared_697943
alfalfaRep2vsXJDY1_shared_698250,alfalfaRep2vsXJDY1_shared_698250
alfalfaRep2vsXJDY1_shared_699669,alfalfaRep2vsXJDY1_shared_699669
alfalfaRep2vsXJDY1_shared_700143,alfalfaRep2vsXJDY1_shared_700143
alfalfaRep2vsXJDY1_shared_700560,alfalfaRep2vsXJDY1_shared_700560
alfalfaRep2vsXJDY1_shared_701292,alfalfaRep2vsXJDY1_shared_701292
alfalfaRep2vsXJDY1_shared_701618,alfalfaRep2vsXJDY1_shared_701618
alfalfaRep2vsXJDY1_shared_701904,alfalfaRep2vsXJDY1_shared_701904
alfalfaRep2vsXJDY1_shared_702725,alfalfaRep2vsXJDY1_shared_702725
alfalfaRep2vsXJDY1_shared_703603,alfalfaRep2vsXJDY1_shared_703603
alfalfaRep2vsXJDY1_shared_704703,alfalfaRep2vsXJDY1_shared_704703
alfalfaRep2vsXJDY1_shared_704941,alfalfaRep2vsXJDY1_shared_704941
alfalfaRep2vsXJDY1_shared_705787,alfalfaRep2vsXJDY1_shared_705787
alfalfaRep2vsXJDY1_shared_705905,alfalfaRep2vsXJDY1_shared_705905
alfalfaRep2vsXJDY1_shared_706663,alfalfaRep2vsXJDY1_shared_706663
alfalfaRep2vsXJDY1_shared_707265,alfalfaRep2vsXJDY1_shared_707265
alfalfaRep2vsXJDY1_shared_708426,alfalfaRep2vsXJDY1_shared_708426
alfalfaRep2vsXJDY1_shared_709600,alfalfaRep2vsXJDY1_shared_709600
alfalfaRep2vsXJDY1_shared_710284,alfalfaRep2vsXJDY1_shared_710284
alfalfaRep2vsXJDY1_shared_711302,alfalfaRep2vsXJDY1_shared_711302
alfalfaRep2vsXJDY1_shared_711400,alfalfaRep2vsXJDY1_shared_711400
alfalfaRep2vsXJDY1_shared_712164,alfalfaRep2vsXJDY1_shared_712164
alfalfaRep2vsXJDY1_shared_712449,alfalfaRep2vsXJDY1_shared_712449
alfalfaRep2vsXJDY1_shared_713081,alfalfaRep2vsXJDY1_shared_713081
alfalfaRep2vsXJDY1_shared_71508,alfalfaRep2vsXJDY1_shared_71508
alfalfaRep2vsXJDY1_shared_715240,alfalfaRep2vsXJDY1_shared_715240
alfalfaRep2vsXJDY1_shared_715458,alfalfaRep2vsXJDY1_shared_715458
alfalfaRep2vsXJDY1_shared_716626,alfalfaRep2vsXJDY1_shared_716626
alfalfaRep2vsXJDY1_shared_716778,alfalfaRep2vsXJDY1_shared_716778
alfalfaRep2vsXJDY1_shared_71725,alfalfaRep2vsXJDY1_shared_71725
alfalfaRep2vsXJDY1_shared_717870,alfalfaRep2vsXJDY1_shared_717870
alfalfaRep2vsXJDY1_shared_71815,alfalfaRep2vsXJDY1_shared_71815
alfalfaRep2vsXJDY1_shared_719088,alfalfaRep2vsXJDY1_shared_719088
alfalfaRep2vsXJDY1_shared_719763,alfalfaRep2vsXJDY1_shared_719763
alfalfaRep2vsXJDY1_shared_720287,alfalfaRep2vsXJDY1_shared_720287
alfalfaRep2vsXJDY1_shared_721282,alfalfaRep2vsXJDY1_shared_721282
alfalfaRep2vsXJDY1_shared_721835,alfalfaRep2vsXJDY1_shared_721835
alfalfaRep2vsXJDY1_shared_722893,alfalfaRep2vsXJDY1_shared_722893
alfalfaRep2vsXJDY1_shared_723506,alfalfaRep2vsXJDY1_shared_723506
alfalfaRep2vsXJDY1_shared_724833,alfalfaRep2vsXJDY1_shared_724833
alfalfaRep2vsXJDY1_shared_725046,alfalfaRep2vsXJDY1_shared_725046
alfalfaRep2vsXJDY1_shared_725575,alfalfaRep2vsXJDY1_shared_725575
alfalfaRep2vsXJDY1_shared_726794,alfalfaRep2vsXJDY1_shared_726794
alfalfaRep2vsXJDY1_shared_727338,alfalfaRep2vsXJDY1_shared_727338
alfalfaRep2vsXJDY1_shared_727574,alfalfaRep2vsXJDY1_shared_727574
alfalfaRep2vsXJDY1_shared_729036,alfalfaRep2vsXJDY1_shared_729036
alfalfaRep2vsXJDY1_shared_730162,alfalfaRep2vsXJDY1_shared_730162
alfalfaRep2vsXJDY1_shared_730576,alfalfaRep2vsXJDY1_shared_730576
alfalfaRep2vsXJDY1_shared_731510,alfalfaRep2vsXJDY1_shared_731510
alfalfaRep2vsXJDY1_shared_732944,alfalfaRep2vsXJDY1_shared_732944
alfalfaRep2vsXJDY1_shared_734018,alfalfaRep2vsXJDY1_shared_734018
alfalfaRep2vsXJDY1_shared_7341,alfalfaRep2vsXJDY1_shared_7341
alfalfaRep2vsXJDY1_shared_734537,alfalfaRep2vsXJDY1_shared_734537
alfalfaRep2vsXJDY1_shared_73513,alfalfaRep2vsXJDY1_shared_73513
alfalfaRep2vsXJDY1_shared_735986,alfalfaRep2vsXJDY1_shared_735986
alfalfaRep2vsXJDY1_shared_737080,alfalfaRep2vsXJDY1_shared_737080
alfalfaRep2vsXJDY1_shared_738216,alfalfaRep2vsXJDY1_shared_738216
alfalfaRep2vsXJDY1_shared_740005,alfalfaRep2vsXJDY1_shared_740005
alfalfaRep2vsXJDY1_shared_740917,alfalfaRep2vsXJDY1_shared_740917
alfalfaRep2vsXJDY1_shared_741344,alfalfaRep2vsXJDY1_shared_741344
alfalfaRep2vsXJDY1_shared_742106,alfalfaRep2vsXJDY1_shared_742106
alfalfaRep2vsXJDY1_shared_742399,alfalfaRep2vsXJDY1_shared_742399
alfalfaRep2vsXJDY1_shared_743037,alfalfaRep2vsXJDY1_shared_743037
alfalfaRep2vsXJDY1_shared_743856,alfalfaRep2vsXJDY1_shared_743856
alfalfaRep2vsXJDY1_shared_744006,alfalfaRep2vsXJDY1_shared_744006
alfalfaRep2vsXJDY1_shared_74405,alfalfaRep2vsXJDY1_shared_74405
alfalfaRep2vsXJDY1_shared_744965,alfalfaRep2vsXJDY1_shared_744965
alfalfaRep2vsXJDY1_shared_745207,alfalfaRep2vsXJDY1_shared_745207
alfalfaRep2vsXJDY1_shared_747308,alfalfaRep2vsXJDY1_shared_747308
alfalfaRep2vsXJDY1_shared_74761,alfalfaRep2vsXJDY1_shared_74761
alfalfaRep2vsXJDY1_shared_748763,alfalfaRep2vsXJDY1_shared_748763
alfalfaRep2vsXJDY1_shared_749374,alfalfaRep2vsXJDY1_shared_749374
alfalfaRep2vsXJDY1_shared_750296,alfalfaRep2vsXJDY1_shared_750296
alfalfaRep2vsXJDY1_shared_750781,alfalfaRep2vsXJDY1_shared_750781
alfalfaRep2vsXJDY1_shared_751363,alfalfaRep2vsXJDY1_shared_751363
alfalfaRep2vsXJDY1_shared_75149,alfalfaRep2vsXJDY1_shared_75149
alfalfaRep2vsXJDY1_shared_751599,alfalfaRep2vsXJDY1_shared_751599
alfalfaRep2vsXJDY1_shared_75503,alfalfaRep2vsXJDY1_shared_75503
alfalfaRep2vsXJDY1_shared_757271,alfalfaRep2vsXJDY1_shared_757271
alfalfaRep2vsXJDY1_shared_758640,alfalfaRep2vsXJDY1_shared_758640
alfalfaRep2vsXJDY1_shared_758852,alfalfaRep2vsXJDY1_shared_758852
alfalfaRep2vsXJDY1_shared_759137,alfalfaRep2vsXJDY1_shared_759137
alfalfaRep2vsXJDY1_shared_76075,alfalfaRep2vsXJDY1_shared_76075
alfalfaRep2vsXJDY1_shared_761671,alfalfaRep2vsXJDY1_shared_761671
alfalfaRep2vsXJDY1_shared_762189,alfalfaRep2vsXJDY1_shared_762189
alfalfaRep2vsXJDY1_shared_762325,alfalfaRep2vsXJDY1_shared_762325
alfalfaRep2vsXJDY1_shared_763010,alfalfaRep2vsXJDY1_shared_763010
alfalfaRep2vsXJDY1_shared_763173,alfalfaRep2vsXJDY1_shared_763173
alfalfaRep2vsXJDY1_shared_763451,alfalfaRep2vsXJDY1_shared_763451
alfalfaRep2vsXJDY1_shared_764206,alfalfaRep2vsXJDY1_shared_764206
alfalfaRep2vsXJDY1_shared_765304,alfalfaRep2vsXJDY1_shared_765304
alfalfaRep2vsXJDY1_shared_766008,alfalfaRep2vsXJDY1_shared_766008
alfalfaRep2vsXJDY1_shared_766639,alfalfaRep2vsXJDY1_shared_766639
alfalfaRep2vsXJDY1_shared_767477,alfalfaRep2vsXJDY1_shared_767477
alfalfaRep2vsXJDY1_shared_767863,alfalfaRep2vsXJDY1_shared_767863
alfalfaRep2vsXJDY1_shared_770786,alfalfaRep2vsXJDY1_shared_770786
alfalfaRep2vsXJDY1_shared_771336,alfalfaRep2vsXJDY1_shared_771336
alfalfaRep2vsXJDY1_shared_771643,alfalfaRep2vsXJDY1_shared_771643
alfalfaRep2vsXJDY1_shared_772211,alfalfaRep2vsXJDY1_shared_772211
alfalfaRep2vsXJDY1_shared_772637,alfalfaRep2vsXJDY1_shared_772637
alfalfaRep2vsXJDY1_shared_773251,alfalfaRep2vsXJDY1_shared_773251
alfalfaRep2vsXJDY1_shared_774414,alfalfaRep2vsXJDY1_shared_774414
alfalfaRep2vsXJDY1_shared_775775,alfalfaRep2vsXJDY1_shared_775775
alfalfaRep2vsXJDY1_shared_776680,alfalfaRep2vsXJDY1_shared_776680
alfalfaRep2vsXJDY1_shared_778132,alfalfaRep2vsXJDY1_shared_778132
alfalfaRep2vsXJDY1_shared_77901,alfalfaRep2vsXJDY1_shared_77901
alfalfaRep2vsXJDY1_shared_779514,alfalfaRep2vsXJDY1_shared_779514
alfalfaRep2vsXJDY1_shared_779911,alfalfaRep2vsXJDY1_shared_779911
alfalfaRep2vsXJDY1_shared_780271,alfalfaRep2vsXJDY1_shared_780271
alfalfaRep2vsXJDY1_shared_780759,alfalfaRep2vsXJDY1_shared_780759
alfalfaRep2vsXJDY1_shared_781112,alfalfaRep2vsXJDY1_shared_781112
alfalfaRep2vsXJDY1_shared_782541,alfalfaRep2vsXJDY1_shared_782541
alfalfaRep2vsXJDY1_shared_782711,alfalfaRep2vsXJDY1_shared_782711
alfalfaRep2vsXJDY1_shared_782857,alfalfaRep2vsXJDY1_shared_782857
alfalfaRep2vsXJDY1_shared_783399,alfalfaRep2vsXJDY1_shared_783399
alfalfaRep2vsXJDY1_shared_786991,alfalfaRep2vsXJDY1_shared_786991
alfalfaRep2vsXJDY1_shared_787357,alfalfaRep2vsXJDY1_shared_787357
alfalfaRep2vsXJDY1_shared_78820,alfalfaRep2vsXJDY1_shared_78820
alfalfaRep2vsXJDY1_shared_788358,alfalfaRep2vsXJDY1_shared_788358
alfalfaRep2vsXJDY1_shared_789225,alfalfaRep2vsXJDY1_shared_789225
alfalfaRep2vsXJDY1_shared_789796,alfalfaRep2vsXJDY1_shared_789796
alfalfaRep2vsXJDY1_shared_790798,alfalfaRep2vsXJDY1_shared_790798
alfalfaRep2vsXJDY1_shared_791769,alfalfaRep2vsXJDY1_shared_791769
alfalfaRep2vsXJDY1_shared_792793,alfalfaRep2vsXJDY1_shared_792793
alfalfaRep2vsXJDY1_shared_79449,alfalfaRep2vsXJDY1_shared_79449
alfalfaRep2vsXJDY1_shared_795041,alfalfaRep2vsXJDY1_shared_795041
alfalfaRep2vsXJDY1_shared_796686,alfalfaRep2vsXJDY1_shared_796686
alfalfaRep2vsXJDY1_shared_797438,alfalfaRep2vsXJDY1_shared_797438
alfalfaRep2vsXJDY1_shared_797947,alfalfaRep2vsXJDY1_shared_797947
alfalfaRep2vsXJDY1_shared_798991,alfalfaRep2vsXJDY1_shared_798991
alfalfaRep2vsXJDY1_shared_799366,alfalfaRep2vsXJDY1_shared_799366
alfalfaRep2vsXJDY1_shared_801052,alfalfaRep2vsXJDY1_shared_801052
alfalfaRep2vsXJDY1_shared_802875,alfalfaRep2vsXJDY1_shared_802875
alfalfaRep2vsXJDY1_shared_803676,alfalfaRep2vsXJDY1_shared_803676
alfalfaRep2vsXJDY1_shared_805100,alfalfaRep2vsXJDY1_shared_805100
alfalfaRep2vsXJDY1_shared_806051,alfalfaRep2vsXJDY1_shared_806051
alfalfaRep2vsXJDY1_shared_807812,alfalfaRep2vsXJDY1_shared_807812
alfalfaRep2vsXJDY1_shared_80840,alfalfaRep2vsXJDY1_shared_80840
alfalfaRep2vsXJDY1_shared_809346,alfalfaRep2vsXJDY1_shared_809346
alfalfaRep2vsXJDY1_shared_810066,alfalfaRep2vsXJDY1_shared_810066
alfalfaRep2vsXJDY1_shared_811851,alfalfaRep2vsXJDY1_shared_811851
alfalfaRep2vsXJDY1_shared_811932,alfalfaRep2vsXJDY1_shared_811932
alfalfaRep2vsXJDY1_shared_812537,alfalfaRep2vsXJDY1_shared_812537
alfalfaRep2vsXJDY1_shared_812677,alfalfaRep2vsXJDY1_shared_812677
alfalfaRep2vsXJDY1_shared_812982,alfalfaRep2vsXJDY1_shared_812982
alfalfaRep2vsXJDY1_shared_813393,alfalfaRep2vsXJDY1_shared_813393
alfalfaRep2vsXJDY1_shared_816523,alfalfaRep2vsXJDY1_shared_816523
alfalfaRep2vsXJDY1_shared_81664,alfalfaRep2vsXJDY1_shared_81664
alfalfaRep2vsXJDY1_shared_817584,alfalfaRep2vsXJDY1_shared_817584
alfalfaRep2vsXJDY1_shared_81832,alfalfaRep2vsXJDY1_shared_81832
alfalfaRep2vsXJDY1_shared_819135,alfalfaRep2vsXJDY1_shared_819135
alfalfaRep2vsXJDY1_shared_821294,alfalfaRep2vsXJDY1_shared_821294
alfalfaRep2vsXJDY1_shared_821926,alfalfaRep2vsXJDY1_shared_821926
alfalfaRep2vsXJDY1_shared_821958,alfalfaRep2vsXJDY1_shared_821958
alfalfaRep2vsXJDY1_shared_822509,alfalfaRep2vsXJDY1_shared_822509
alfalfaRep2vsXJDY1_shared_823167,alfalfaRep2vsXJDY1_shared_823167
alfalfaRep2vsXJDY1_shared_825146,alfalfaRep2vsXJDY1_shared_825146
alfalfaRep2vsXJDY1_shared_825483,alfalfaRep2vsXJDY1_shared_825483
alfalfaRep2vsXJDY1_shared_82901,alfalfaRep2vsXJDY1_shared_82901
alfalfaRep2vsXJDY1_shared_830090,alfalfaRep2vsXJDY1_shared_830090
alfalfaRep2vsXJDY1_shared_830346,alfalfaRep2vsXJDY1_shared_830346
alfalfaRep2vsXJDY1_shared_830697,alfalfaRep2vsXJDY1_shared_830697
alfalfaRep2vsXJDY1_shared_831778,alfalfaRep2vsXJDY1_shared_831778
alfalfaRep2vsXJDY1_shared_832209,alfalfaRep2vsXJDY1_shared_832209
alfalfaRep2vsXJDY1_shared_834882,alfalfaRep2vsXJDY1_shared_834882
alfalfaRep2vsXJDY1_shared_836527,alfalfaRep2vsXJDY1_shared_836527
alfalfaRep2vsXJDY1_shared_837715,alfalfaRep2vsXJDY1_shared_837715
alfalfaRep2vsXJDY1_shared_83791,alfalfaRep2vsXJDY1_shared_83791
alfalfaRep2vsXJDY1_shared_838802,alfalfaRep2vsXJDY1_shared_838802
alfalfaRep2vsXJDY1_shared_841037,alfalfaRep2vsXJDY1_shared_841037
alfalfaRep2vsXJDY1_shared_84203,alfalfaRep2vsXJDY1_shared_84203
alfalfaRep2vsXJDY1_shared_842245,alfalfaRep2vsXJDY1_shared_842245
alfalfaRep2vsXJDY1_shared_843890,alfalfaRep2vsXJDY1_shared_843890
alfalfaRep2vsXJDY1_shared_844389,alfalfaRep2vsXJDY1_shared_844389
alfalfaRep2vsXJDY1_shared_844642,alfalfaRep2vsXJDY1_shared_844642
alfalfaRep2vsXJDY1_shared_846023,alfalfaRep2vsXJDY1_shared_846023
alfalfaRep2vsXJDY1_shared_846320,alfalfaRep2vsXJDY1_shared_846320
alfalfaRep2vsXJDY1_shared_847137,alfalfaRep2vsXJDY1_shared_847137
alfalfaRep2vsXJDY1_shared_848697,alfalfaRep2vsXJDY1_shared_848697
alfalfaRep2vsXJDY1_shared_849545,alfalfaRep2vsXJDY1_shared_849545
alfalfaRep2vsXJDY1_shared_84980,alfalfaRep2vsXJDY1_shared_84980
alfalfaRep2vsXJDY1_shared_851269,alfalfaRep2vsXJDY1_shared_851269
alfalfaRep2vsXJDY1_shared_853553,alfalfaRep2vsXJDY1_shared_853553
alfalfaRep2vsXJDY1_shared_854793,alfalfaRep2vsXJDY1_shared_854793
alfalfaRep2vsXJDY1_shared_855899,alfalfaRep2vsXJDY1_shared_855899
alfalfaRep2vsXJDY1_shared_85620,alfalfaRep2vsXJDY1_shared_85620
alfalfaRep2vsXJDY1_shared_856700,alfalfaRep2vsXJDY1_shared_856700
alfalfaRep2vsXJDY1_shared_858529,alfalfaRep2vsXJDY1_shared_858529
alfalfaRep2vsXJDY1_shared_859134,alfalfaRep2vsXJDY1_shared_859134
alfalfaRep2vsXJDY1_shared_860888,alfalfaRep2vsXJDY1_shared_860888
alfalfaRep2vsXJDY1_shared_862349,alfalfaRep2vsXJDY1_shared_862349
alfalfaRep2vsXJDY1_shared_862934,alfalfaRep2vsXJDY1_shared_862934
alfalfaRep2vsXJDY1_shared_863473,alfalfaRep2vsXJDY1_shared_863473
alfalfaRep2vsXJDY1_shared_8638,alfalfaRep2vsXJDY1_shared_8638
alfalfaRep2vsXJDY1_shared_864667,alfalfaRep2vsXJDY1_shared_864667
alfalfaRep2vsXJDY1_shared_865964,alfalfaRep2vsXJDY1_shared_865964
alfalfaRep2vsXJDY1_shared_866884,alfalfaRep2vsXJDY1_shared_866884
alfalfaRep2vsXJDY1_shared_867222,alfalfaRep2vsXJDY1_shared_867222
alfalfaRep2vsXJDY1_shared_868398,alfalfaRep2vsXJDY1_shared_868398
alfalfaRep2vsXJDY1_shared_869224,alfalfaRep2vsXJDY1_shared_869224
alfalfaRep2vsXJDY1_shared_869430,alfalfaRep2vsXJDY1_shared_869430
alfalfaRep2vsXJDY1_shared_870526,alfalfaRep2vsXJDY1_shared_870526
alfalfaRep2vsXJDY1_shared_87078,alfalfaRep2vsXJDY1_shared_87078
alfalfaRep2vsXJDY1_shared_870914,alfalfaRep2vsXJDY1_shared_870914
alfalfaRep2vsXJDY1_shared_872751,alfalfaRep2vsXJDY1_shared_872751
alfalfaRep2vsXJDY1_shared_873188,alfalfaRep2vsXJDY1_shared_873188
alfalfaRep2vsXJDY1_shared_874521,alfalfaRep2vsXJDY1_shared_874521
alfalfaRep2vsXJDY1_shared_876680,alfalfaRep2vsXJDY1_shared_876680
alfalfaRep2vsXJDY1_shared_877122,alfalfaRep2vsXJDY1_shared_877122
alfalfaRep2vsXJDY1_shared_87789,alfalfaRep2vsXJDY1_shared_87789
alfalfaRep2vsXJDY1_shared_877966,alfalfaRep2vsXJDY1_shared_877966
alfalfaRep2vsXJDY1_shared_878221,alfalfaRep2vsXJDY1_shared_878221
alfalfaRep2vsXJDY1_shared_878784,alfalfaRep2vsXJDY1_shared_878784
alfalfaRep2vsXJDY1_shared_879540,alfalfaRep2vsXJDY1_shared_879540
alfalfaRep2vsXJDY1_shared_879940,alfalfaRep2vsXJDY1_shared_879940
alfalfaRep2vsXJDY1_shared_880402,alfalfaRep2vsXJDY1_shared_880402
alfalfaRep2vsXJDY1_shared_881354,alfalfaRep2vsXJDY1_shared_881354
alfalfaRep2vsXJDY1_shared_882042,alfalfaRep2vsXJDY1_shared_882042
alfalfaRep2vsXJDY1_shared_882444,alfalfaRep2vsXJDY1_shared_882444
alfalfaRep2vsXJDY1_shared_88269,alfalfaRep2vsXJDY1_shared_88269
alfalfaRep2vsXJDY1_shared_883265,alfalfaRep2vsXJDY1_shared_883265
alfalfaRep2vsXJDY1_shared_883956,alfalfaRep2vsXJDY1_shared_883956
alfalfaRep2vsXJDY1_shared_884825,alfalfaRep2vsXJDY1_shared_884825
alfalfaRep2vsXJDY1_shared_885367,alfalfaRep2vsXJDY1_shared_885367
alfalfaRep2vsXJDY1_shared_886330,alfalfaRep2vsXJDY1_shared_886330
alfalfaRep2vsXJDY1_shared_887118,alfalfaRep2vsXJDY1_shared_887118
alfalfaRep2vsXJDY1_shared_887862,alfalfaRep2vsXJDY1_shared_887862
alfalfaRep2vsXJDY1_shared_889245,alfalfaRep2vsXJDY1_shared_889245
alfalfaRep2vsXJDY1_shared_890678,alfalfaRep2vsXJDY1_shared_890678
alfalfaRep2vsXJDY1_shared_89184,alfalfaRep2vsXJDY1_shared_89184
alfalfaRep2vsXJDY1_shared_892123,alfalfaRep2vsXJDY1_shared_892123
alfalfaRep2vsXJDY1_shared_893219,alfalfaRep2vsXJDY1_shared_893219
alfalfaRep2vsXJDY1_shared_894386,alfalfaRep2vsXJDY1_shared_894386
alfalfaRep2vsXJDY1_shared_894700,alfalfaRep2vsXJDY1_shared_894700
alfalfaRep2vsXJDY1_shared_894790,alfalfaRep2vsXJDY1_shared_894790
alfalfaRep2vsXJDY1_shared_895532,alfalfaRep2vsXJDY1_shared_895532
alfalfaRep2vsXJDY1_shared_897095,alfalfaRep2vsXJDY1_shared_897095
alfalfaRep2vsXJDY1_shared_89875,alfalfaRep2vsXJDY1_shared_89875
alfalfaRep2vsXJDY1_shared_899204,alfalfaRep2vsXJDY1_shared_899204
alfalfaRep2vsXJDY1_shared_899414,alfalfaRep2vsXJDY1_shared_899414
alfalfaRep2vsXJDY1_shared_900032,alfalfaRep2vsXJDY1_shared_900032
alfalfaRep2vsXJDY1_shared_900226,alfalfaRep2vsXJDY1_shared_900226
alfalfaRep2vsXJDY1_shared_900994,alfalfaRep2vsXJDY1_shared_900994
alfalfaRep2vsXJDY1_shared_902078,alfalfaRep2vsXJDY1_shared_902078
alfalfaRep2vsXJDY1_shared_902658,alfalfaRep2vsXJDY1_shared_902658
alfalfaRep2vsXJDY1_shared_90309,alfalfaRep2vsXJDY1_shared_90309
alfalfaRep2vsXJDY1_shared_904768,alfalfaRep2vsXJDY1_shared_904768
alfalfaRep2vsXJDY1_shared_906403,alfalfaRep2vsXJDY1_shared_906403
alfalfaRep2vsXJDY1_shared_907157,alfalfaRep2vsXJDY1_shared_907157
alfalfaRep2vsXJDY1_shared_907942,alfalfaRep2vsXJDY1_shared_907942
alfalfaRep2vsXJDY1_shared_908069,alfalfaRep2vsXJDY1_shared_908069
alfalfaRep2vsXJDY1_shared_908298,alfalfaRep2vsXJDY1_shared_908298
alfalfaRep2vsXJDY1_shared_90850,alfalfaRep2vsXJDY1_shared_90850
alfalfaRep2vsXJDY1_shared_908826,alfalfaRep2vsXJDY1_shared_908826
alfalfaRep2vsXJDY1_shared_909862,alfalfaRep2vsXJDY1_shared_909862
alfalfaRep2vsXJDY1_shared_911316,alfalfaRep2vsXJDY1_shared_911316
alfalfaRep2vsXJDY1_shared_911921,alfalfaRep2vsXJDY1_shared_911921
alfalfaRep2vsXJDY1_shared_912495,alfalfaRep2vsXJDY1_shared_912495
alfalfaRep2vsXJDY1_shared_913678,alfalfaRep2vsXJDY1_shared_913678
alfalfaRep2vsXJDY1_shared_914493,alfalfaRep2vsXJDY1_shared_914493
alfalfaRep2vsXJDY1_shared_91474,alfalfaRep2vsXJDY1_shared_91474
alfalfaRep2vsXJDY1_shared_915069,alfalfaRep2vsXJDY1_shared_915069
alfalfaRep2vsXJDY1_shared_915262,alfalfaRep2vsXJDY1_shared_915262
alfalfaRep2vsXJDY1_shared_917037,alfalfaRep2vsXJDY1_shared_917037
alfalfaRep2vsXJDY1_shared_917099,alfalfaRep2vsXJDY1_shared_917099
alfalfaRep2vsXJDY1_shared_917200,alfalfaRep2vsXJDY1_shared_917200
alfalfaRep2vsXJDY1_shared_917516,alfalfaRep2vsXJDY1_shared_917516
alfalfaRep2vsXJDY1_shared_918,alfalfaRep2vsXJDY1_shared_918
alfalfaRep2vsXJDY1_shared_918263,alfalfaRep2vsXJDY1_shared_918263
alfalfaRep2vsXJDY1_shared_91973,alfalfaRep2vsXJDY1_shared_91973
alfalfaRep2vsXJDY1_shared_919934,alfalfaRep2vsXJDY1_shared_919934
alfalfaRep2vsXJDY1_shared_920760,alfalfaRep2vsXJDY1_shared_920760
alfalfaRep2vsXJDY1_shared_921879,alfalfaRep2vsXJDY1_shared_921879
alfalfaRep2vsXJDY1_shared_922682,alfalfaRep2vsXJDY1_shared_922682
alfalfaRep2vsXJDY1_shared_923349,alfalfaRep2vsXJDY1_shared_923349
alfalfaRep2vsXJDY1_shared_923598,alfalfaRep2vsXJDY1_shared_923598
alfalfaRep2vsXJDY1_shared_924853,alfalfaRep2vsXJDY1_shared_924853
alfalfaRep2vsXJDY1_shared_925542,alfalfaRep2vsXJDY1_shared_925542
alfalfaRep2vsXJDY1_shared_926537,alfalfaRep2vsXJDY1_shared_926537
alfalfaRep2vsXJDY1_shared_927249,alfalfaRep2vsXJDY1_shared_927249
alfalfaRep2vsXJDY1_shared_928396,alfalfaRep2vsXJDY1_shared_928396
alfalfaRep2vsXJDY1_shared_929184,alfalfaRep2vsXJDY1_shared_929184
alfalfaRep2vsXJDY1_shared_930069,alfalfaRep2vsXJDY1_shared_930069
alfalfaRep2vsXJDY1_shared_930705,alfalfaRep2vsXJDY1_shared_930705
alfalfaRep2vsXJDY1_shared_931050,alfalfaRep2vsXJDY1_shared_931050
alfalfaRep2vsXJDY1_shared_931429,alfalfaRep2vsXJDY1_shared_931429
alfalfaRep2vsXJDY1_shared_931603,alfalfaRep2vsXJDY1_shared_931603
alfalfaRep2vsXJDY1_shared_931893,alfalfaRep2vsXJDY1_shared_931893
alfalfaRep2vsXJDY1_shared_932420,alfalfaRep2vsXJDY1_shared_932420
alfalfaRep2vsXJDY1_shared_93309,alfalfaRep2vsXJDY1_shared_93309
alfalfaRep2vsXJDY1_shared_934008,alfalfaRep2vsXJDY1_shared_934008
alfalfaRep2vsXJDY1_shared_934342,alfalfaRep2vsXJDY1_shared_934342
alfalfaRep2vsXJDY1_shared_935766,alfalfaRep2vsXJDY1_shared_935766
alfalfaRep2vsXJDY1_shared_937320,alfalfaRep2vsXJDY1_shared_937320
alfalfaRep2vsXJDY1_shared_938113,alfalfaRep2vsXJDY1_shared_938113
alfalfaRep2vsXJDY1_shared_938488,alfalfaRep2vsXJDY1_shared_938488
alfalfaRep2vsXJDY1_shared_939915,alfalfaRep2vsXJDY1_shared_939915
